.866890,-2.801514,-3.532791
2.280591,0.377117,-0.258337,-0.981918,0.309148,0.439155,-0.693512,-2.626419,-3.532791
2.251851,0.275329,-0.287077,0.437171,0.187076,0.240787,-0.693512,-2.801514,-3.701019
2.249456,0.347179,-0.277497,1.596857,-0.346990,0.072938,-0.346756,-2.801514,-3.196335
2.286578,0.471719,-0.254744,1.566339,0.354925,-0.247501,-0.173378,-2.801514,-3.701019
2.345256,0.668109,-0.248757,1.047532,0.431220,0.317082,-0.520134,-2.626419,-3.532791
2.320108,0.711219,-0.236782,0.605020,0.446479,0.439155,-0.693512,-2.626419,-3.532791
2.280591,0.736367,-0.249954,-0.585183,0.705882,0.393378,-0.520134,-2.801514,-3.364563
2.320108,0.713614,-0.257139,-2.095827,0.660105,0.622263,-0.520134,-2.626419,-3.196335
2.305738,0.657332,-0.263127,-2.660411,1.148394,0.362860,-0.520134,-2.626419,-3.869247
2.275801,0.507644,-0.263127,-2.477302,0.644846,0.027161,-0.866890,-2.801514,-3.532791
2.238678,0.395079,-0.193672,-2.202640,0.400702,-0.049134,-0.693512,-2.451324,-3.196335
2.226703,0.320834,-0.211634,-0.585183,0.156558,0.271305,-0.693512,-2.626419,-3.028107
2.226703,0.256169,-0.254744,0.391394,-0.484321,-0.079652,-0.520134,-2.626419,-3.028107
2.271011,0.271737,-0.287077,1.856260,-0.667430,-0.415351,-0.693512,-2.976608,-3.364563
2.298553,0.379512,-0.305039,3.061723,-0.957351,-0.049134,-0.520134,-2.801514,-3.364563
2.310528,0.504052,-0.218819,3.153277,-0.942092,-0.049134,-0.520134,-2.626419,-3.532791
2.271011,0.664517,-0.266719,2.878614,-0.865797,0.240787,-0.520134,-2.451324,-3.196335
2.267418,0.745947,-0.258337,1.230640,-0.621653,0.027161,-0.173378,-2.801514,-3.532791
2.332083,0.814204,-0.154154,-0.951400,-0.423285,-0.201724,-0.520134,-2.626419,-3.532791
2.365613,0.793847,-0.235584,-2.446784,-0.148623,0.179751,-0.346756,-2.801514,-3.028107
2.324898,0.708824,-0.243967,-3.530175,0.126040,0.011902,-0.346756,-2.801514,-3.196335
2.311726,0.532792,-0.271509,-3.560693,0.339666,-0.186465,-0.520134,-2.451324,-3.532791
2.311726,0.325624,-0.220017,-2.446784,0.507515,-0.445869,-0.693512,-2.626419,-3.364563
2.314121,0.282514,-0.217622,-1.165026,0.354925,-0.751049,-0.346756,-2.801514,-3.196335
2.267418,0.336402,-0.264324,0.177768,0.187076,-0.842603,-0.520134,-2.626419,-3.196335
2.256641,0.343587,-0.224807,1.154345,0.385443,-1.086748,-0.693512,-2.801514,-3.532791
2.306936,0.450164,-0.293064,2.222476,0.248112,-1.056229,-0.693512,-2.276230,-3.196335
2.304541,0.484892,-0.275102,2.405585,0.293889,-0.171206,-0.520134,-2.801514,-3.028107
2.299751,0.545964,-0.188882,2.420844,0.476997,0.362860,-0.693512,-2.976608,-3.364563
2.276998,0.602247,-0.156549,1.230640,0.049744,0.881666,-0.173378,-2.626419,-3.532791
2.274603,0.675294,-0.214029,0.330358,0.141299,0.866407,-0.520134,-2.451324,-3.364563
2.333281,0.696849,-0.223609,-1.439689,0.400702,0.912184,-0.346756,-2.801514,-3.532791
2.339268,0.644159,-0.215227,-2.294194,0.644846,1.171588,-0.520134,-2.976608,-3.364563
2.279393,0.559137,-0.237979,-2.751965,0.522774,0.927443,-0.520134,-2.801514,-3.701019
2.251851,0.470522,-0.253547,-2.523079,0.431220,0.820630,-0.520134,-2.801514,-3.364563
2.285381,0.329217,-0.265522,-0.905623,0.385443,0.576486,-0.866890,-2.626419,-3.532791
2.306936,0.269342,-0.315817,0.879683,0.461738,0.347600,-0.693512,-2.976608,-3.364563
2.237481,0.317242,-0.290669,2.069886,0.065003,0.607004,-0.520134,-2.276230,-3.364563
2.238678,0.397474,-0.269114,2.527657,-0.163882,-0.003357,-0.173378,-2.451324,-3.364563
2.294961,0.476509,-0.291867,2.878614,0.065003,-0.171206,-0.693512,-2.451324,-3.532791
2.346453,0.628592,-0.294262,2.314031,0.385443,0.179751,-0.520134,-2.626419,-3.364563
2.297356,0.719602,-0.188882,0.605020,0.370184,0.347600,-0.346756,-2.801514,-3.532791
2.235086,0.762712,-0.257139,-0.783551,0.492256,0.164492,-0.346756,-2.976608,-3.196335
2.275801,0.704034,-0.214029,-2.935073,0.507515,0.423896,-0.520134,-2.801514,-3.364563
2.305738,0.603444,-0.258337,-3.286031,0.721141,0.759594,-0.693512,-2.976608,-3.364563
2.287776,0.439387,-0.223609,-2.874037,0.934768,0.286564,-0.346756,-2.451324,-3.532791
